hvac_on,outdoor_temp,outdoor_rh,return_temp,mixed_temp,supply_temp,return_rh,mixed_rh,supply_rh,outdoor_co2_ppm,return_co2_ppm,mixed_co2_ppm,supply_co2_ppm,total_flow_kg_s,oa_flow_kg_s,recirc_flow_kg_s,chw_flow_kg_s,chw_flow_m3_min,coil_load_kw,coil_load_latent_kw,coil_load_sensible_kw,chiller_power_kw,coil_valve_pos,chw_t_in,chw_t_out,fan_power_kw,chw_pump_power_kw,chw_pump_dp_pa,chw_pump_inv,fan_dp_pa,supply_static_pa,fan_flow_m3_min,coil_dp_pa,supply_trunk_dp_pa,return_trunk_dp_pa,fan_inv,zone1_temp,zone1_flow_kg_s,zone1_damper,zone1_dp_pa,zone1_co2_ppm,zone1_rh,zone1_occupancy,zone2_temp,zone2_flow_kg_s,zone2_damper,zone2_dp_pa,zone2_co2_ppm,zone2_rh,zone2_occupancy,zone3_temp,zone3_flow_kg_s,zone3_damper,zone3_dp_pa,zone3_co2_ppm,zone3_rh,zone3_occupancy,zone4_temp,zone4_flow_kg_s,zone4_damper,zone4_dp_pa,zone4_co2_ppm,zone4_rh,zone4_occupancy,oa_damper,ra_damper,ea_damper
True,32.68,61.4,26.014252136326007,28.368994739964112,16.04488851494198,53.53422895280849,57.89834782823227,90.59138279986347,420.0,772.2315426520153,648.9505027238099,648.9505027238099,1.1162596294573945,0.3906908703100881,0.7255687591473065,1.0489233398437496,0.06306152343749999,24.751500557604952,10.912056895979358,13.839443661625594,6.187875139401238,0.3278760124553677,7.0,12.645228198977794,1.0374821196669695,0.09932256939256735,75600.50996180366,0.8794534398583207,607.8793575887754,366.0175597524668,55.81298147286972,156.23516864036145,17.78754152500079,85.62702361209195,0.744140625,26.102243370008644,0.32733458065934207,0.6723172666741905,366.0175597524668,867.0105913765693,54.299039786361824,14.0,26.01462381694313,0.21076299044373834,0.40242888698038737,358.3991929801221,717.7743059042996,53.656759862719426,5.0,26.034857531669804,0.23201786091014898,0.5654029117252448,350.62472962323363,788.5262459989024,54.3865001602961,8.0,25.967664639011836,0.34614419744416514,0.8412226675525073,348.230018227466,715.8234610404586,51.99781850542495,6.0,0.35,0.65,0.35
True,32.739999999999995,61.7,26.030049033021452,28.400854295817894,16.054368629685182,53.487132815027124,58.02399448518079,90.62180202485666,420.0,775.7441111243993,651.2336722308595,651.2336722308595,1.1165219832601747,0.39078269414106115,0.7257392891191136,1.0595831298828122,0.06370239257812499,24.920238290831765,11.052404892614488,13.867833398217277,6.230059572707941,0.32998649921783085,7.0,12.626533046136416,1.0370207318606368,0.10062622303620244,75822.2495303313,0.8808333852082842,607.458775647621,365.4832841499311,55.826099163008735,156.30861697860763,17.755486569150264,85.66727807367064,0.744140625,26.111008181134302,0.3282081316725811,0.6753447651819606,365.4832841499311,870.5220244139157,54.29308013706204,14.0,26.025648944651586,0.21063715843485156,0.40258693091156394,357.87671703041576,721.0946810153671,53.60367539703801,5.0,26.04804557789037,0.2320537938179819,0.5662700444121129,350.11530146875543,792.1616041087221,54.33196197527891,8.0,25.986079624885402,0.34562289933476015,0.839872198291881,347.7277975807808,718.7758191415311,51.954832185483056,6.0,0.35,0.65,0.35
True,32.8,62.0,26.043229814523734,28.4310284955533,16.062732172205262,53.45192566692124,58.157972785282,90.6540291226718,420.0,779.1807049630378,653.4674582259745,653.4674582259745,1.1168744781693996,0.39090606735928984,0.7259684108101097,1.0709535725911454,0.06438598632812498,25.094280416242608,11.197562907246864,13.896717508995744,6.273570104060652,0.3324448546025421,7.0,12.605673785649772,1.036400120280728,0.10205418811467674,76081.78904863162,0.8824352329701293,606.893532008949,364.7652411827391,55.84372390846998,156.407328316167,17.726222113506935,85.72137830030677,0.744140625,26.176476969367016,0.3291147896362977,0.6786574096597274,364.7652411827391,877.8639111918623,54.17375481037063,17.0,26.103269982701264,0.2105159145221539,0.4030808584629245,357.16936472113366,728.325608195322,53.41097104862105,8.0,26.10324372132551,0.2321239404067792,0.5675424276011761,349.41957783123195,798.3645153718279,54.19103433429873,10.0,26.047409819475625,0.34511983360416876,0.8390713945324387,347.03901906923215,723.000058118563,51.80628742140343,7.0,0.35,0.6499999999999999,0.35
True,32.75,60.9,26.107684288514474,28.453881985401576,15.99262170572029,53.3072261409943,57.53407963952773,90.53589377032706,420.0,785.4394225537329,657.5356246599265,657.5356246599265,1.1176885404860053,0.3911909891701018,0.7264975513159035,1.0851666259765624,0.06524047851562499,25.001395862639473,10.99002120113859,14.011374661500886,6.250348965659868,0.33520866685133094,7.0,12.511775831722655,1.0349638027123482,0.1038007961356784,76370.35055344172,0.8842290583365808,605.5874595578374,363.1058962434414,55.884427024300265,156.6354143126792,17.697592941151527,85.84638424601604,0.744140625,26.221680094285617,0.33036110852299283,0.683969413178349,363.1058962434414,884.9221767561845,54.09006373197103,17.0,26.1638969749759,0.21053065925430678,0.4059240711523157,355.5183534570298,735.4115948417478,53.25534734076387,8.0,26.144912530730764,0.23227894159181428,0.5704914038375586,347.780564352854,804.4546514627482,54.07597147607303,10.0,26.092320201281424,0.34451783111689144,0.8401199785745983,345.4083033022899,727.2142250936683,51.68324961149102,7.0,0.35,0.6500000000000001,0.35
True,32.699999999999996,59.8,26.155094081262252,28.465768027470403,15.983108138817915,53.19368463577001,56.93865815127398,90.41064393617316,420.0,791.584644246624,661.5300187603056,661.5300187603056,1.1276591727884118,0.3946807104759441,0.7329784623124677,1.0830346679687497,0.06511230468749998,24.909366092097372,10.748723052314997,14.160643039782375,6.227341523024343,0.3347538767681515,7.0,12.502297079842261,1.0575003558387845,0.10353203487249174,76322.55835099687,0.8839343909879525,613.2683339247073,366.4413856430178,56.38295863942059,159.44249353452923,17.948877057988852,87.384846046276,0.75,26.24888661345677,0.33446152253570616,0.6906818464633857,366.4413856430178,891.5821005808556,54.045253447847294,17.0,26.209554421406317,0.2123229680688268,0.4106188730049411,358.74027745791625,742.329585186158,53.136853922778926,8.0,26.17451055963289,0.23433534692408595,0.5747194268622449,350.8926904241752,810.3795108078891,53.98918690479101,10.0,26.123124580729453,0.3465393352597929,0.8425343381111882,348.49250858502893,731.379528671043,51.591395750136904,7.0,0.35,0.65,0.35
True,32.65,58.7,26.187511851486494,28.467999625339747,15.974197183106115,53.11442464817273,56.37176002331893,90.28977259646761,420.0,797.5473649272724,665.405787202727,665.405787202727,1.1378960935157383,0.39826363273050835,0.7396324607852299,1.0787707519531249,0.06485595703125,24.800232581555395,10.498283695427306,14.30194888612809,6.200058145388849,0.3339108907523629,7.0,12.499843210288688,1.0798602141801656,0.10300539806455393,76234.46377818868,0.8833876740843054,620.5577035590383,369.2289463773555,56.894804675786915,162.35047989292934,18.202135282902645,88.97861151368843,0.755859375,26.261399417969375,0.3387368069675581,0.6982602526462484,369.2289463773555,897.8504043587299,54.02983920609411,17.0,26.242723561417904,0.21422445143733382,0.4167253091347603,361.4116408250743,749.0780661647649,53.047896631142976,8.0,26.194143889527226,0.2364537859403043,0.5798702928659214,353.4539654740867,816.1380243800165,53.924381650020095,10.0,26.142926688940538,0.34848104917054196,0.8458974539473647,351.02681109445285,735.4920637433852,51.5222300448053,7.0,0.35,0.65,0.35
True,32.599999999999994,57.6,26.207760087727827,28.46239514761926,15.965993881722921,53.06119359405977,55.82694018474893,90.1723446957871,420.0,803.320139211332,669.1580904873658,669.1580904873658,1.148318652607046,0.401911528412466,0.7464071241945799,1.0723748779296873,0.06447143554687498,24.674016197643724,10.238066429568107,14.435949768075616,6.168504049410931,0.33270873962166964,7.0,12.504488038574276,1.1021666230813723,0.1022265284245133,76109.26176459988,0.8826068261564872,627.576818349684,371.622811254727,57.4159326303523,165.33819891038198,18.45774526859975,90.61607565879784,0.76171875,26.262042720282906,0.3431082018579816,0.7062663228480831,371.622811254727,903.7370319126552,54.035983227608064,17.0,26.265464047520254,0.21622674510682585,0.4238753641772107,363.6866735987082,755.6553740169531,52.98231064270011,8.0,26.205561030564922,0.23862458442556572,0.5856489875443335,355.61845223138033,821.7292122146404,53.876452634562035,10.0,26.154171408693603,0.3503591212166728,0.849883218367662,353.1650659861273,739.5475847196636,51.469269886650515,7.0,0.35,0.65,0.35
True,32.55,56.5,26.218165560857006,28.450454083311538,15.95592325876504,53.02736832484478,55.29903740705502,90.05800354166922,420.0,808.8967130552178,672.7828634858915,672.7828634858915,1.1588583661730865,0.40560042816058023,0.7532579380125062,1.065268351236979,0.06404418945312498,24.53897106616028,9.972703139262462,14.56626792689782,6.13474276654007,0.3311799495424671,7.0,12.510881116379135,1.1245307119177814,0.10133396562900655,75948.03512584665,0.8816117718710157,634.4313100738773,373.7573237528871,57.94291830865432,168.3872035787193,18.716302424075025,92.28712832255547,0.767578125,26.25305471240066,0.34750419770117935,0.7143441006633803,373.7573237528871,909.2547966542353,54.05723817212268,17.0,26.27936942385988,0.21832323318414298,0.4317607266122357,365.699619374,762.0597265302804,52.93510823917724,8.0,26.210085815846345,0.24083960618867126,0.5918113086599894,357.5201347035945,827.1521824021039,53.84129632828446,10.0,26.15858557250084,0.35219132909909273,0.85423715866229,355.04102132881206,743.5415626439897,51.42762523719044,7.0,0.35,0.65,0.35
True,32.5,55.4,26.220488680285342,28.43331109139228,15.948087225095241,53.00765724624994,54.78397991727574,89.94552145981703,420.0,814.2719983523816,676.276798929048,676.276798929048,1.1694555280315968,0.40930943481105886,0.7601460932205379,1.0553192138671874,0.063446044921875,24.382536280079126,9.69401672651111,14.688519553568016,6.0956340700197815,0.32924011776718975,7.0,12.527372736218123,1.1470567196498545,0.10011884076939297,75744.7428417078,0.880345868161929,641.2161271258911,375.75293232417596,58.472776401579836,171.48091258263491,18.978564485220716,93.98268186682188,0.7734375,26.236652323061318,0.35185865665565547,0.7222028491846902,375.75293232417596,914.4190729582759,54.088122952354276,17.0,26.285938536669462,0.22050847773876742,0.4401191242222214,367.5707561124342,768.2892584115674,52.90216576223058,8.0,26.209012798891827,0.24309173954302385,0.5981513904972574,359.27896211515423,832.4061422439636,53.81550676335451,10.0,26.15779088273596,0.35399665409415004,0.8587552409856352,356.77436783895524,747.4692417287903,51.39356068055599,7.0,0.35,0.65,0.35
True,32.449999999999996,54.3,26.21643377518962,28.41206543468439,15.938382093042904,52.99754316792619,54.27828275203673,89.83497636810462,420.0,819.4393438754373,679.6355735190343,679.6355735190343,1.1800065368645154,0.41300228790258037,0.7670042489619351,1.0446594238281248,0.06280517578125,24.2168244718074,9.40948242260094,14.807342049206456,6.05420611795185,0.32699185500824124,7.0,12.545825314278765,1.1699463326855006,0.0987966343677615,75507.12804577981,0.8788740123184613,648.1042029236304,377.82917109054705,59.00032684322578,174.58912569018938,19.240080860878777,95.68618460226952,0.779296875,26.214332020301686,0.356167110302055,0.7296168564904322,377.82917109054705,919.2446865185752,54.124510913381215,17.0,26.286159765500564,0.22281285334217246,0.4487317829238285,369.5215719870248,774.3413595000683,52.880381901313136,8.0,26.203630281564045,0.24517241137128104,0.6045010843856682,361.1200379141737,837.496507286427,53.79533226749083,10.0,26.152623279408115,0.3558541618490069,0.8632810407925812,358.5890902296683,751.324765388666,51.36472367457699,7.0,0.35,0.65,0.35
True,32.4,53.2,26.20715421761201,28.38746085796709,15.92969490376994,52.99374727317899,53.7794270862483,89.72558500908968,420.0,824.3982150648557,682.8588397921561,682.8588397921561,1.1904991220930088,0.41667469273255303,0.7738244293604557,1.03186767578125,0.06203613281249999,24.033644732403772,9.113699544101623,14.91994518830215,6.008411183100943,0.3243497992476271,7.0,12.57210571495917,1.193231716922302,0.09722572571616003,75227.68784574103,0.8771378724449406,655.1186122588775,380.0156514512487,59.52495610465044,177.7078132345189,19.50476089195422,97.39542800963417,0.78515625,26.187667778534518,0.3603453310048169,0.7364041211174456,380.0156514512487,923.7499388461447,54.162701364165066,17.0,26.28102424603745,0.2252116056733523,0.45740831044346875,371.58021617475646,780.2138282939756,52.867061251982896,8.0,26.194900761704268,0.24719372661938013,0.6107300288105583,363.0688556445576,842.4251702647699,53.778333260639066,10.0,26.143982267523707,0.3577484587954594,0.8676823371555734,360.51089055929447,755.1027974150741,51.33917444391317,7.0,0.35,0.65,0.35
True,32.349999999999994,52.1,26.193784833837586,28.36022960771042,15.92087456971867,52.99355850554297,53.28530896564831,89.61719555292247,420.0,829.1492576360672,685.9470174634437,685.9470174634437,1.2009192616251672,0.42032174156880847,0.7805975200563586,1.0176546223958332,0.06118164062499999,23.837572918951018,8.80927988522875,15.028293033722264,5.9593932297377545,0.32136115484031214,7.0,12.603835049136334,1.2169508064753738,0.09548194050464219,74910.26878985115,0.8751654379152609,662.2861770595772,382.346323323103,60.045963081258364,180.8322911675384,19.775816585922712,99.10784492622463,0.791015625,26.157974491070476,0.3643237627155991,0.7424289920471507,382.346323323103,927.9557379356402,54.19958150065847,17.0,26.271339045088723,0.22768375762572038,0.4659869772284231,373.7794679785696,785.9048818268475,52.85994351508807,8.0,26.18337885284383,0.24924065412483526,0.616736067791996,365.1560399721874,847.191389077283,53.763068843656804,10.0,26.13251700324806,0.3596710871590126,0.8718531996155382,362.57050673718027,758.798455747762,51.31543586829416,7.0,0.35,0.65,0.35
True,32.3,51.0,26.177192154023427,28.330930946949625,15.91203004598696,52.99480386506985,52.79427122818324,89.50954287274054,420.0,833.6934924400022,688.9007700860014,688.9007700860014,1.2112368200947414,0.42393288703315946,0.787303933061582,1.002020263671875,0.06024169921874999,23.628643503232198,8.496160086660337,15.13248341657186,5.907160875808049,0.31801970554021813,7.0,12.641388434974926,1.2411782025448923,0.0935676871045494,74553.82300405775,0.872949269258587,669.6625646390181,384.8919034467502,60.561841004737076,183.95283802654203,20.054201610197367,100.81810735883748,0.796875,26.12638307339696,0.36806341728454117,0.7475946592511488,384.8919034467502,931.8839399302392,54.23262860370141,17.0,26.257788430590335,0.23022162028186222,0.4743293557939333,376.1898011623167,791.4129452601285,52.85716756269046,8.0,26.16951740606304,0.2513157169313595,0.6224331252781893,367.4515631487652,851.7944179146066,53.74841906042127,10.0,26.118721498570732,0.3616360655969785,0.8757066075478832,364.8377018365528,762.4069935655801,51.2924771701269,7.0,0.35,0.65,0.35
True,32.349999999999994,51.1,26.15809863887993,28.336367626159245,15.986138584042571,52.99577529782501,52.85234589131396,89.5145216654314,420.0,838.0335209346144,691.7217886074993,691.7217886074993,1.2214267054989276,0.42749934692462466,0.793927358574303,0.9853199259440104,0.0592376708984375,23.646577306157084,8.471168337660922,15.175408968496162,5.911644326539271,0.3143243606944074,7.0,12.741359493104731,1.2659825714987682,0.09151878180835699,74157.22900943774,0.8704847831855562,677.2963447340283,387.7140921874569,61.07133527494638,187.06097183427403,20.340663031702377,102.52156663283002,0.802734375,26.100367578125116,0.3715351046908035,0.7518378605396207,387.7140921874569,935.5568148314723,54.266059763961735,17.0,26.245151926515867,0.23281626782035997,0.48231677361061,378.87276503389194,796.7367399424003,52.86195929801415,8.0,26.158214038556967,0.25342007457179005,0.6277482428421715,370.0165609143003,856.2336027565527,53.738159093013785,10.0,26.109343220945732,0.36365525841597407,0.8791698946396225,367.37342915575454,765.9238923814753,51.276724956375205,7.0,0.35,0.65,0.35
True,32.4,51.2,26.142718549386156,28.344208117693,16.031063223733263,53.001073029604825,52.912520823199536,89.52336029366901,420.0,842.1778745449503,694.4156184542178,694.4156184542178,1.2315128020959087,0.43102948073356806,0.8004833213623407,0.9838986206054687,0.0591522216796875,23.764872197809858,8.510093853410732,15.254778344399126,5.9412180494524645,0.31400803673242145,7.0,12.778416601884558,1.291328519568161,0.09134483018636719,74123.1981562453,0.8702731500607517,685.1508848034993,390.76636362997846,61.57564010479545,190.16308991550468,20.635192608617217,104.221728897835,0.80859375,26.07715486045172,0.3747733100547432,0.7553206704855623,390.76636362997846,938.9941556934027,54.301612819610554,17.0,26.231880691261882,0.2354558657459714,0.4899741266903558,381.78198679536,801.8755395096726,52.87486309745779,8.0,26.1475088321988,0.2555516744529438,0.6327559021886828,372.8045767655943,860.5086809834055,53.73368203073687,10.0,26.101270108858916,0.36573195184225044,0.8823737020468009,370.13117102136124,769.3452496451696,51.26997465629582,7.0,0.35,0.65,0.35
True,32.449999999999996,51.3,26.128581950062692,28.35285446332756,16.058448511400808,53.01217392500366,52.976102403104655,89.53485463366515,420.0,846.1333841805002,696.9866997173252,696.9866997173252,1.2415014410020482,0.43452550435071685,0.8069759366513314,0.9913604736328122,0.059600830078124986,23.943314217303342,8.588210375488636,15.355103841814707,5.985828554325836,0.31565378838743885,7.0,12.777984652984344,1.317216245299748,0.09225714196120265,74300.01911605996,0.8713730603253302,693.2194076203647,394.0400904523618,62.07507205010242,193.26037581145945,20.93771498291443,105.91924281134322,0.814453125,26.05533246018702,0.377795451854778,0.7581225298733925,394.0400904523618,942.214102976613,54.33954667304101,17.0,26.217242982881594,0.23812937658790106,0.4972797188507344,384.909008331745,806.8291158403011,52.89556789796522,8.0,26.136377344521588,0.2577083439025768,0.637471907110889,375.8071042736048,864.6197221651804,53.73530126765292,10.0,26.092860411055565,0.3678682686567924,0.8853555701131466,373.1023754694474,772.6676798238784,51.2725247261242,7.0,0.35,0.65,0.35
True,32.5,51.4,26.114420851480286,28.361486771733762,16.048598239914504,53.029261376638416,53.04343963216284,89.5511051034722,420.0,849.9060862372538,699.4389560542149,699.4389560542149,1.2424512415901987,0.4348579345565695,0.8075933070336292,1.0041522216796874,0.060369873046874994,24.073415782576472,8.683463156792392,15.38995262578408,6.018353945644118,0.31843107231107404,7.0,12.735375826757792,1.3150783420931773,0.09382159019768112,74597.41261989967,0.8732227288024347,691.5254881370403,391.888225551403,62.12256207950993,193.55619348454226,20.94561904709923,106.0813701165996,0.814453125,26.0376705651977,0.3778921505102232,0.760280783745319,391.888225551403,945.365553119067,54.365511597498106,17.0,26.203187380809315,0.2391057444781525,0.5041896283562807,382.73909657003554,811.6346684339006,52.91427263663753,8.0,26.126692488906787,0.25803120077559,0.641881242871683,373.6407791049988,868.6284342970038,53.7331680418634,10.0,26.086646249059985,0.367422145826233,0.8881037193276029,370.9426065043038,775.9269738034645,51.26942507562451,7.0,0.35,0.65,0.35
True,32.55,51.5,26.102589147168587,28.371633498475987,16.070161243037283,53.03966365251767,53.10680708116303,89.5632924211774,420.0,853.5754891143039,701.8240679242975,701.8240679242975,1.252249730307415,0.4382874056075952,0.8139623246998198,1.01481201171875,0.061010742187499994,24.273758236229853,8.776815830087045,15.496942406142807,6.068439559057463,0.3206552581509248,7.0,12.722359538723822,1.3416965523527185,0.0951186358164514,74834.27271148811,0.8746982254612035,699.9653826542467,395.5833542550853,62.61248651537076,196.6211615713245,21.260926055350012,107.76117177086947,0.8203125,26.020568739422124,0.3805367022791376,0.7619167148806055,395.5833542550853,948.3246003946165,54.39516562233633,17.0,26.187614537936344,0.24180686564159165,0.5107185072758205,386.28218687532336,816.2574615397168,52.94039109416131,8.0,26.11603420869245,0.26022641173983024,0.6460253714618145,377.0538602089652,872.4741113008172,53.73776132560922,10.0,26.07905403069586,0.3696797506468555,0.8906827729320038,374.32242819973527,779.0830291944751,51.27683111662075,7.0,0.35,0.65,0.35
True,32.599999999999994,51.6,26.090027479313783,28.38130956364271,16.05765205473326,53.05692238422933,53.17455591481516,89.58006950569842,420.0,857.0740582903824,704.0981378887485,704.0981378887485,1.2530078315264563,0.4385527410342597,0.8144550904921967,1.029380391438802,0.061886596679687496,24.41437894712583,8.880089739182187,15.534289207943639,6.103594736781457,0.32377971507048303,7.0,12.674054569373158,1.3399559019884915,0.09691289534935485,75166.82490791839,0.8767623340070521,698.6017525287474,393.85107132866995,62.65039157632282,196.8592991538023,21.278050656706,107.89168663877793,0.8203125,26.007065189060253,0.38030212254882384,0.7630437049905091,393.85107132866995,951.2376476991917,54.413897965166335,17.0,26.17268322153728,0.24277495317079098,0.5168177238167584,384.52870809992305,820.737554691847,52.963855992114794,8.0,26.10653558511585,0.26057541977713555,0.6498729584872543,375.2996608165615,876.2204721434192,53.738854142784085,10.0,26.07304034467468,0.3693553360297059,0.8930498707916202,372.57302067196395,782.1733740997689,51.279247693581,7.0,0.35,0.65,0.35
True,32.65,51.7,26.079388027797968,28.392236364040503,16.07763519033039,53.0680043989333,53.23869548298886,89.592654855603,420.0,860.4817047902254,706.3131081136465,706.3131081136465,1.2626351859287914,0.44192231507507695,0.8207128708537145,1.0411061604817706,0.06259155273437499,24.62145890343893,8.979317068376913,15.642141835062018,6.155364725859733,0.3262617567168435,7.0,12.657733472968584,1.3672937765866604,0.09836003365151144,75430.01266175082,0.8783949557980631,707.3897311660742,397.93801861398833,63.13175929643957,199.89601625859027,21.60393550828286,109.55600491934045,0.826171875,25.99370901902605,0.38265848016746234,0.7637670016273687,397.93801861398833,953.9769295186292,54.437256542887134,17.0,26.156384091721964,0.24546084366336143,0.5225035375100319,388.45966868602454,825.0390303657804,52.9940971747314,8.0,26.095919064317407,0.26279364175764364,0.6534568939224193,379.09578065491553,879.8060264442389,53.74677262721074,10.0,26.0652904027808,0.37172222034032393,0.8952511661395361,376.3340831057055,785.1578900622055,51.29247541983604,7.0,0.35,0.65,0.35
True,32.699999999999996,51.8,26.06778123635901,28.402538862158703,16.062607899181668,53.0862739708449,53.30744479846381,89.6100553828543,420.0,863.7291064034176,708.4239191622214,708.4239191622214,1.2632192702007778,0.44212674457027223,0.8210925256305056,1.057451171875,0.06357421875,24.77151175962841,9.089944942736299,15.681566816892111,6.192877939907103,0.3295990496008173,7.0,12.604229436948003,1.3659275751884496,0.10037028917035298,75781.88100309047,0.8805803820431903,706.3304753810481,396.59239660806634,63.1609635100389,200.08099942019308,21.62762626640523,109.65738771096316,0.826171875,25.983421595919847,0.3821835488918126,0.7640883549670073,396.59239660806634,956.6865068576797,54.450639512596396,17.0,26.1408312051387,0.24638028663096373,0.5277316541271903,387.0912193487331,829.2046350124282,53.02096258641218,8.0,26.08629441784234,0.2631524414350106,0.6567415175464946,377.723211370963,883.2963934146646,53.75114699429769,10.0,26.058750518135973,0.3715029932429909,0.8972330213111918,374.9647703416611,788.0757416745469,51.30080756086468,7.0,0.35,0.65,0.35
True,32.75,51.9,26.057805426452088,28.413903615089843,16.081070461908425,53.098595952032156,53.3727690781476,89.62309904319591,420.0,866.8962984361345,710.4825939834875,710.4825939834875,1.2726868072218123,0.44544038252763424,0.827246424694178,1.0702429199218748,0.06434326171874999,24.984650249196516,9.194641195176407,15.790009054020105,6.246162562299129,0.3322021430654091,7.0,12.584890068946237,1.3939879507990554,0.10195119132813207,76055.47267934507,0.8822773478616392,715.4556891731492,401.057380531048,63.634340361090615,203.09136015233273,21.961556468404865,111.30726098683994,0.83203125,25.972899934101708,0.3843339979315123,0.7640977699326439,401.057380531048,959.2355643170719,54.469459011817946,17.0,26.124088524971544,0.24901264262393513,0.5325213503878784,391.39773151536144,833.1972497615435,53.05393054885942,8.0,26.075499095685412,0.26537750342151695,0.6597546606598862,381.8909125244998,886.6292698945762,53.76221714382894,10.0,26.05030584404605,0.37396266324484784,0.8990304300471298,379.09582406264315,790.8866248816803,51.31983051907331,7.0,0.35,0.65,0.35
True,32.8,52.0,26.046715168956172,28.424548967002515,16.065594340216816,53.118207778576775,53.44278705209176,89.64094082472593,420.0,869.9122599327909,712.4429689563141,712.4429689563141,1.2731072937302292,0.4455875528055802,0.8275197409246491,1.0872985839843752,0.06536865234375,25.136559082571868,9.30787815266058,15.828680929911288,6.284139770642967,0.3356113574783736,7.0,12.530707911861377,1.3929872099563663,0.10406175040995719,76412.22268758492,0.884489802620942,714.6871033808633,400.08101017761,63.655364686511476,203.2255821521838,21.989114892198586,111.38082336367563,0.83203125,25.96511336977951,0.38369775449950855,0.7637861150305566,400.08101017761,961.7661873678954,54.47909619126062,17.0,26.1083116189514,0.24984926076473302,0.5368335839485462,390.39836644312925,837.0620606032523,53.08279163564818,8.0,26.06570846123734,0.26573032309002914,0.662459043927707,380.8850003170826,889.8720095844981,53.76951017715411,10.0,26.04300642096501,0.3738299553759586,0.9005845597291794,378.0918952854114,793.6311999405601,51.33372891590922,7.0,0.35,0.65,0.35
True,32.9,51.7,26.037174801228844,28.4535798690366,16.049755317470957,53.131905597742545,53.33969266015814,89.62368059096947,420.0,872.8571589729854,714.3571533324406,714.3571533324406,1.273453063810388,0.44570857233363576,0.8277444914767522,1.1000903320312498,0.0661376953125,25.231864097825834,9.34140158939911,15.890462508426724,6.307966024456459,0.33828254743105884,7.0,12.48712314627478,1.3921632938867246,0.10567141160760002,76691.93389939841,0.886215466174654,714.0548976982379,399.27788984037716,63.6726531905194,203.3359874080327,22.01738417414697,111.44133261733309,0.83203125,25.959715739439755,0.383015371941725,0.7632338858727592,399.27788984037716,964.2787155920666,54.47851756396721,17.0,26.093570808274244,0.25063140046302923,0.5406941726524,389.57284699871815,840.8040207556932,53.105808693085876,8.0,26.056888491515565,0.2660733859242617,0.6648828498543332,380.0521606516506,893.0272351535223,53.771534949873136,10.0,26.03668222146399,0.37373290548137195,0.9019283080029907,377.2605056662302,796.3105629470375,51.340972327817305,7.0,0.35,0.65,0.35
True,33.0,51.4,26.029033059057348,28.483516984954267,16.038967037622594,53.13831588566331,53.23150409771591,89.60479441883341,420.0,875.7349232063964,716.2277000841576,716.2277000841576,1.27373612491366,0.445807643719781,0.8279284811938791,1.1100394694010418,0.06673583984375,25.30831984821217,9.362140585046186,15.94617926316599,6.327079962053043,0.3402291272741773,7.0,12.4544204419357,1.391488133070184,0.10690834198392611,76894.22096497436,0.8874687235582959,713.5372212486279,398.6202613300096,63.686806245683,203.4263918482916,22.045677994503194,111.49088012451762,0.83203125,25.956627064509814,0.3823126628722752,0.7625116709526572,398.6202613300096,966.7724050506008,54.46933851135106,17.0,26.080040201938438,0.2513548295575474,0.544131251197594,388.8937184160897,844.428162352624,53.12333867201805,8.0,26.049147711832354,0.26640370324276164,0.6670534343876092,379.36522289547423,896.0976841259766,53.768851814013715,10.0,26.031448819755216,0.3736649292410758,0.9030896667360643,376.5745833355064,798.9260035330113,51.34257243535707,7.0,0.35,0.65,0.35
True,33.099999999999994,51.1,26.022354004568633,28.514401042363318,16.031931046194288,53.13844057980324,53.11879444148939,89.5845487820829,420.0,878.5490466583543,718.0568803279302,718.0568803279302,1.2739688854137317,0.44588910989480607,0.8280797755189255,1.1178566487630208,0.067205810546875,25.371137715150656,9.37344565659147,15.997692058559187,6.342784428787664,0.3417011427380494,7.0,12.429721402833831,1.3909324974031776,0.1078743218869185,77046.42512957325,0.8884140654565644,713.1114508803117,398.07938539977556,63.69844427068658,203.50074626765021,22.07338953317992,111.5316311774175,0.83203125,25.955638703145603,0.3816134499012674,0.7616881211975588,398.07938539977556,969.2455768348252,54.45315506220503,17.0,26.067803672637822,0.2520168588524605,0.5471784195931014,388.3324938660051,847.9395385838554,53.13579266353386,8.0,26.04251105682833,0.2667189027926908,0.6690016250727554,378.7959595066217,899.0861680315189,53.76203812832888,10.0,26.027313473085638,0.37361967386731293,0.9041003131818256,376.00599586659564,801.4789702394417,51.33947899871059,7.0,0.35,0.6499999999999999,0.35
